areaType,areaName,areaCode,date,newPeopleVaccinatedFirstDoseByPublishDate,cumPeopleVaccinatedFirstDoseByPublishDate,newPeopleVaccinatedSecondDoseByPublishDate,cumPeopleVaccinatedSecondDoseByPublishDate,newPeopleVaccinatedThirdInjectionByPublishDate,cumPeopleVaccinatedThirdInjectionByPublishDate
nation,Northern Ireland,N92000002,2021-01-27,7144,175284,1017,23927,,
nation,Northern Ireland,N92000002,2021-01-26,4823,168140,115,22910,,
nation,Northern Ireland,N92000002,2021-01-25,3675,163317,82,22795,,
nation,Northern Ireland,N92000002,2021-01-24,3998,159642,26,22713,,
nation,Northern Ireland,N92000002,2021-01-23,1278,155644,27,22687,,
nation,Northern Ireland,N92000002,2021-01-22,3327,154366,150,22660,,
nation,Northern Ireland,N92000002,2021-01-21,6827,151039,184,22510,,
nation,Northern Ireland,N92000002,2021-01-20,5776,144212,366,22326,,
nation,Northern Ireland,N92000002,2021-01-19,5579,138436,381,21960,,
nation,Northern Ireland,N92000002,2021-01-18,7140,132857,563,21579,,
nation,Northern Ireland,N92000002,2021-01-17,5330,125717,842,21016,,
nation,Northern Ireland,N92000002,2021-01-16,2481,120387,700,20174,,
nation,Northern Ireland,N92000002,2021-01-15,3339,117906,210,19474,,
nation,Northern Ireland,N92000002,2021-01-14,11866,114567,254,19264,,
nation,Northern Ireland,N92000002,2021-01-13,11284,102701,1170,19010,,
nation,Northern Ireland,N92000002,2021-01-12,7230,91417,2552,17840,,
nation,Northern Ireland,N92000002,2021-01-11,6182,84187,1339,15288,,
nation,Northern Ireland,N92000002,2021-01-10,,78005,,13949,,
