areaType,areaName,areaCode,date,newPeopleVaccinatedFirstDoseByPublishDate,cumPeopleVaccinatedFirstDoseByPublishDate,newPeopleVaccinatedSecondDoseByPublishDate,cumPeopleVaccinatedSecondDoseByPublishDate,newPeopleVaccinatedThirdInjectionByPublishDate,cumPeopleVaccinatedThirdInjectionByPublishDate
nation,Wales,W92000004,2023-03-29,35,2592226,18,2477109,48,2078835
nation,Wales,W92000004,2023-03-28,53,2592191,13,2477091,38,2078787
nation,Wales,W92000004,2023-03-27,52,2592138,12,2477078,123,2078749
nation,Wales,W92000004,2023-03-26,5,2592086,2,2477066,0,2078626
nation,Wales,W92000004,2023-03-25,7,2592081,29,2477064,55,2078626
nation,Wales,W92000004,2023-03-24,63,2592074,20,2477035,181,2078571
nation,Wales,W92000004,2023-03-23,0,2592011,6,2477015,150,2078390
nation,Wales,W92000004,2023-03-22,59,2592017,20,2477009,111,2078240
nation,Wales,W92000004,2023-03-21,35,2591958,23,2476989,67,2078129
nation,Wales,W92000004,2023-03-20,48,2591923,13,2476966,53,2078062
nation,Wales,W92000004,2023-03-19,5,2591875,10,2476953,2,2078009
nation,Wales,W92000004,2023-03-18,15,2591870,73,2476943,30,2078007
nation,Wales,W92000004,2023-03-17,60,2591855,12,2476870,93,2077977
nation,Wales,W92000004,2023-03-16,0,2591795,0,2476858,-77,2077884
nation,Wales,W92000004,2023-03-15,39,2591828,0,2476887,78,2077961
nation,Wales,W92000004,2023-03-14,49,2591789,25,2476887,41,2077883
nation,Wales,W92000004,2023-03-13,38,2591740,92,2476862,66,2077842
nation,Wales,W92000004,2023-03-12,8,2591702,43,2476770,2,2077776
nation,Wales,W92000004,2023-03-11,15,2591694,46,2476727,86,2077774
nation,Wales,W92000004,2023-03-10,10,2591679,9,2476681,193,2077688
nation,Wales,W92000004,2023-03-09,0,2591669,12,2476672,223,2077495
nation,Wales,W92000004,2023-03-08,12,2591702,27,2476660,74,2077272
nation,Wales,W92000004,2023-03-07,11,2591690,62,2476633,60,2077198
nation,Wales,W92000004,2023-03-06,7,2591679,122,2476571,62,2077138
nation,Wales,W92000004,2023-03-05,6,2591672,20,2476449,5,2077076
nation,Wales,W92000004,2023-03-04,21,2591666,33,2476429,26,2077071
nation,Wales,W92000004,2023-03-03,8,2591645,4,2476396,15,2077045
nation,Wales,W92000004,2023-03-02,0,2591637,60,2476392,26,2077030
nation,Wales,W92000004,2023-03-01,8,2591661,105,2476332,7,2077004
nation,Wales,W92000004,2023-02-28,11,2591653,51,2476227,4,2076997
nation,Wales,W92000004,2023-02-27,2,2591642,15,2476176,4,2076993
nation,Wales,W92000004,2023-02-26,17,2591640,92,2476161,4,2076989
nation,Wales,W92000004,2023-02-25,3,2591623,41,2476069,14,2076985
nation,Wales,W92000004,2023-02-24,20,2591620,63,2476028,27,2076971
nation,Wales,W92000004,2023-02-23,0,2591600,2,2475965,16,2076944
nation,Wales,W92000004,2023-02-22,17,2591623,162,2475963,10,2076928
nation,Wales,W92000004,2023-02-21,15,2591606,102,2475801,13,2076918
nation,Wales,W92000004,2023-02-20,23,2591591,170,2475699,11,2076905
nation,Wales,W92000004,2023-02-19,29,2591568,90,2475529,16,2076894
nation,Wales,W92000004,2023-02-18,23,2591539,63,2475439,30,2076878
nation,Wales,W92000004,2023-02-17,10,2591516,20,2475376,5,2076848
nation,Wales,W92000004,2023-02-16,0,2591506,41,2475356,170,2076843
nation,Wales,W92000004,2023-02-15,97,2591520,441,2475315,95,2076673
nation,Wales,W92000004,2023-02-14,0,2591423,0,2474874,1,2076578
nation,Wales,W92000004,2023-02-13,0,2591423,0,2474874,4,2076577
nation,Wales,W92000004,2023-02-12,0,2591423,0,2474874,2,2076573
nation,Wales,W92000004,2023-02-11,0,2591423,0,2474874,1,2076571
nation,Wales,W92000004,2023-02-10,0,2591423,0,2474874,3,2076570
nation,Wales,W92000004,2023-02-09,0,2591423,0,2474874,3,2076567
nation,Wales,W92000004,2023-02-08,34,2591423,54,2474874,30,2076564
nation,Wales,W92000004,2023-02-07,12,2591389,32,2474820,21,2076534
nation,Wales,W92000004,2023-02-06,10,2591377,24,2474788,7,2076513
nation,Wales,W92000004,2023-02-05,31,2591367,194,2474764,17,2076506
nation,Wales,W92000004,2023-02-04,27,2591336,111,2474570,109,2076489
nation,Wales,W92000004,2023-02-03,20,2591309,80,2474459,14,2076380
nation,Wales,W92000004,2023-02-02,0,2591289,41,2474379,28,2076366
nation,Wales,W92000004,2023-02-01,10,2591311,36,2474338,9,2076338
nation,Wales,W92000004,2023-01-31,16,2591301,63,2474302,19,2076329
nation,Wales,W92000004,2023-01-30,25,2591285,52,2474239,24,2076310
nation,Wales,W92000004,2023-01-29,34,2591260,198,2474187,14,2076286
nation,Wales,W92000004,2023-01-28,44,2591226,108,2473989,16,2076272
nation,Wales,W92000004,2023-01-27,35,2591182,88,2473881,16,2076256
nation,Wales,W92000004,2023-01-26,0,2591147,95,2473793,54,2076240
nation,Wales,W92000004,2023-01-25,30,2591196,48,2473698,13,2076186
nation,Wales,W92000004,2023-01-24,27,2591166,89,2473650,14,2076173
nation,Wales,W92000004,2023-01-23,15,2591139,41,2473561,4,2076159
nation,Wales,W92000004,2023-01-22,32,2591124,378,2473520,16,2076155
nation,Wales,W92000004,2023-01-21,23,2591092,192,2473142,14,2076139
nation,Wales,W92000004,2023-01-20,14,2591069,40,2472950,10,2076125
nation,Wales,W92000004,2023-01-19,0,2591055,54,2472910,56,2076115
nation,Wales,W92000004,2023-01-18,23,2591130,63,2472856,10,2076059
nation,Wales,W92000004,2023-01-17,16,2591107,120,2472793,21,2076049
nation,Wales,W92000004,2023-01-16,23,2591091,91,2472673,24,2076028
nation,Wales,W92000004,2023-01-15,10,2591068,78,2472582,12,2076004
nation,Wales,W92000004,2023-01-14,28,2591058,58,2472504,10,2075992
nation,Wales,W92000004,2023-01-13,10,2591030,14,2472446,13,2075982
nation,Wales,W92000004,2023-01-12,0,2591020,0,2472432,56,2075969
nation,Wales,W92000004,2023-01-11,15,2591037,22,2472433,23,2075913
nation,Wales,W92000004,2023-01-10,27,2591022,44,2472411,25,2075890
nation,Wales,W92000004,2023-01-09,18,2590995,27,2472367,11,2075865
nation,Wales,W92000004,2023-01-08,12,2590977,307,2472340,11,2075854
nation,Wales,W92000004,2023-01-07,43,2590965,45,2472033,19,2075843
nation,Wales,W92000004,2023-01-06,25,2590922,42,2471988,20,2075824
nation,Wales,W92000004,2023-01-05,0,2590897,25,2471946,58,2075804
nation,Wales,W92000004,2023-01-04,26,2590934,76,2471921,12,2075746
nation,Wales,W92000004,2023-01-03,23,2590908,91,2471845,15,2075734
nation,Wales,W92000004,2023-01-02,4,2590885,4,2471754,1,2075719
nation,Wales,W92000004,2023-01-01,0,2590881,0,2471750,0,2075718
nation,Wales,W92000004,2022-12-31,1,2590881,1,2471750,1,2075718
nation,Wales,W92000004,2022-12-30,21,2590880,27,2471749,18,2075717
nation,Wales,W92000004,2022-12-29,0,2590859,0,2471722,-67,2075699
nation,Wales,W92000004,2022-12-28,6,2591035,10,2471850,16,2075766
nation,Wales,W92000004,2022-12-27,2,2591029,3,2471840,1,2075750
nation,Wales,W92000004,2022-12-26,0,2591027,0,2471837,0,2075749
nation,Wales,W92000004,2022-12-25,0,2591027,0,2471837,0,2075749
nation,Wales,W92000004,2022-12-24,2,2591027,1,2471837,2,2075749
nation,Wales,W92000004,2022-12-23,5,2591025,17,2471836,10,2075747
nation,Wales,W92000004,2022-12-22,0,2591020,35,2471819,26,2075737
nation,Wales,W92000004,2022-12-21,9,2591027,27,2471784,18,2075711
nation,Wales,W92000004,2022-12-20,5,2591018,0,2471757,0,2075693
nation,Wales,W92000004,2022-12-19,11,2591013,28,2471757,27,2075693
nation,Wales,W92000004,2022-12-18,16,2591002,89,2471729,21,2075666
nation,Wales,W92000004,2022-12-17,24,2590986,61,2471640,37,2075645
nation,Wales,W92000004,2022-12-16,16,2590962,29,2471579,17,2075608
nation,Wales,W92000004,2022-12-15,0,2590946,0,2471550,17,2075591
nation,Wales,W92000004,2022-12-14,15,2591005,35,2471602,15,2075574
nation,Wales,W92000004,2022-12-13,17,2590990,20,2471567,7,2075559
nation,Wales,W92000004,2022-12-12,6,2590973,19,2471547,29,2075552
nation,Wales,W92000004,2022-12-11,32,2590967,553,2471528,19,2075523
nation,Wales,W92000004,2022-12-10,37,2590935,182,2470975,34,2075504
nation,Wales,W92000004,2022-12-09,7,2590898,22,2470793,14,2075470
nation,Wales,W92000004,2022-12-08,0,2590891,0,2470771,50,2075456
nation,Wales,W92000004,2022-12-07,32,2590952,38,2470773,29,2075406
nation,Wales,W92000004,2022-12-06,21,2590920,31,2470735,36,2075377
nation,Wales,W92000004,2022-12-05,20,2590899,27,2470704,31,2075341
nation,Wales,W92000004,2022-12-04,12,2590879,114,2470677,14,2075310
nation,Wales,W92000004,2022-12-03,31,2590867,168,2470563,37,2075296
nation,Wales,W92000004,2022-12-02,17,2590836,21,2470395,32,2075259
nation,Wales,W92000004,2022-12-01,0,2590819,0,2470374,90,2075227
nation,Wales,W92000004,2022-11-30,38,2590881,45,2470383,31,2075137
nation,Wales,W92000004,2022-11-29,14,2590843,47,2470338,33,2075106
nation,Wales,W92000004,2022-11-28,19,2590829,38,2470291,30,2075073
nation,Wales,W92000004,2022-11-27,25,2590810,390,2470253,23,2075043
nation,Wales,W92000004,2022-11-26,37,2590785,370,2469863,50,2075020
nation,Wales,W92000004,2022-11-25,31,2590748,20,2469493,23,2074970
nation,Wales,W92000004,2022-11-24,0,2590717,36,2469473,-8375,2074947
nation,Wales,W92000004,2022-11-23,12,2590745,27,2469437,158,2083322
nation,Wales,W92000004,2022-11-22,14,2590733,83,2469410,135,2083164
nation,Wales,W92000004,2022-11-21,19,2590719,33,2469327,131,2083029
nation,Wales,W92000004,2022-11-20,32,2590700,317,2469294,102,2082898
nation,Wales,W92000004,2022-11-19,79,2590668,758,2468977,254,2082796
nation,Wales,W92000004,2022-11-18,28,2590589,34,2468219,163,2082542
nation,Wales,W92000004,2022-11-17,492,2590561,588,2468185,624,2082379
nation,Wales,W92000004,2022-11-16,24,2590069,39,2467597,167,2081755
nation,Wales,W92000004,2022-11-15,40,2590045,98,2467558,203,2081588
nation,Wales,W92000004,2022-11-14,21,2590005,52,2467460,194,2081385
nation,Wales,W92000004,2022-11-13,53,2589984,374,2467408,249,2081191
nation,Wales,W92000004,2022-11-12,92,2589931,556,2467034,267,2080942
nation,Wales,W92000004,2022-11-11,14,2589839,32,2466478,162,2080675
nation,Wales,W92000004,2022-11-10,11,2589825,129,2466446,322,2080513
nation,Wales,W92000004,2022-11-09,31,2589814,45,2466317,148,2080191
nation,Wales,W92000004,2022-11-08,19,2589783,49,2466272,137,2080043
nation,Wales,W92000004,2022-11-07,17,2589764,30,2466223,117,2079906
nation,Wales,W92000004,2022-11-06,21,2589747,174,2466193,89,2079789
nation,Wales,W92000004,2022-11-05,18,2589726,88,2466019,135,2079700
nation,Wales,W92000004,2022-11-04,22,2589708,224,2465931,144,2079565
nation,Wales,W92000004,2022-11-03,2,2589686,58,2465707,251,2079421
nation,Wales,W92000004,2022-11-02,28,2589684,98,2465649,126,2079170
nation,Wales,W92000004,2022-11-01,38,2589656,67,2465551,133,2079044
nation,Wales,W92000004,2022-10-31,22,2589618,30,2465484,107,2078911
nation,Wales,W92000004,2022-10-30,30,2589596,305,2465454,110,2078804
nation,Wales,W92000004,2022-10-29,62,2589566,230,2465149,175,2078694
nation,Wales,W92000004,2022-10-28,35,2589504,28,2464919,130,2078519
nation,Wales,W92000004,2022-10-27,0,2589469,38,2464891,252,2078389
nation,Wales,W92000004,2022-10-26,33,2589479,59,2464853,165,2078137
nation,Wales,W92000004,2022-10-25,33,2589446,75,2464794,139,2077972
nation,Wales,W92000004,2022-10-24,20,2589413,22,2464719,147,2077833
nation,Wales,W92000004,2022-10-23,15,2589393,307,2464697,56,2077686
nation,Wales,W92000004,2022-10-22,115,2589378,1059,2464390,196,2077630
nation,Wales,W92000004,2022-10-21,26,2589263,31,2463331,157,2077434
nation,Wales,W92000004,2022-10-20,0,2589237,69,2463300,298,2077277
nation,Wales,W92000004,2022-10-19,51,2589262,84,2463231,147,2076979
nation,Wales,W92000004,2022-10-18,33,2589211,85,2463147,196,2076832
nation,Wales,W92000004,2022-10-17,34,2589178,41,2463062,147,2076636
nation,Wales,W92000004,2022-10-16,48,2589144,388,2463021,85,2076489
nation,Wales,W92000004,2022-10-15,127,2589096,1222,2462633,190,2076404
nation,Wales,W92000004,2022-10-14,27,2588969,47,2461411,169,2076214
nation,Wales,W92000004,2022-10-13,0,2588942,28,2461364,274,2076045
nation,Wales,W92000004,2022-10-12,24,2588971,58,2461336,122,2075771
nation,Wales,W92000004,2022-10-11,27,2588947,85,2461278,107,2075649
nation,Wales,W92000004,2022-10-10,33,2588920,31,2461193,137,2075542
nation,Wales,W92000004,2022-10-09,40,2588887,158,2461162,123,2075405
nation,Wales,W92000004,2022-10-08,70,2588847,279,2461004,243,2075282
nation,Wales,W92000004,2022-10-07,32,2588777,50,2460725,106,2075039
nation,Wales,W92000004,2022-10-06,0,2588745,24,2460675,287,2074933
nation,Wales,W92000004,2022-10-05,60,2588855,91,2460651,136,2074646
nation,Wales,W92000004,2022-10-04,49,2588795,70,2460560,110,2074510
nation,Wales,W92000004,2022-10-03,44,2588746,32,2460490,122,2074400
nation,Wales,W92000004,2022-10-02,46,2588702,662,2460458,68,2074278
nation,Wales,W92000004,2022-10-01,93,2588656,625,2459796,142,2074210
nation,Wales,W92000004,2022-09-30,17,2588563,73,2459171,105,2074068
nation,Wales,W92000004,2022-09-29,4,2588546,115,2459098,348,2073963
nation,Wales,W92000004,2022-09-28,54,2588542,178,2458983,203,2073615
nation,Wales,W92000004,2022-09-27,32,2588488,151,2458805,136,2073412
nation,Wales,W92000004,2022-09-26,35,2588456,30,2458654,154,2073276
nation,Wales,W92000004,2022-09-25,30,2588421,163,2458624,91,2073122
nation,Wales,W92000004,2022-09-24,76,2588391,345,2458461,131,2073031
nation,Wales,W92000004,2022-09-23,15,2588315,58,2458116,152,2072900
nation,Wales,W92000004,2022-09-22,4,2588300,83,2458058,284,2072748
nation,Wales,W92000004,2022-09-21,42,2588296,109,2457975,132,2072464
nation,Wales,W92000004,2022-09-20,27,2588254,86,2457866,129,2072332
nation,Wales,W92000004,2022-09-19,13,2588227,35,2457780,61,2072203
nation,Wales,W92000004,2022-09-18,35,2588214,164,2457745,207,2072142
nation,Wales,W92000004,2022-09-17,64,2588179,277,2457581,104,2071935
nation,Wales,W92000004,2022-09-16,28,2588115,69,2457304,144,2071831
nation,Wales,W92000004,2022-09-15,33,2588087,87,2457235,245,2071687
nation,Wales,W92000004,2022-09-14,28,2588054,70,2457148,170,2071442
nation,Wales,W92000004,2022-09-13,44,2588026,115,2457078,152,2071272
nation,Wales,W92000004,2022-09-12,22,2587982,24,2456963,187,2071120
nation,Wales,W92000004,2022-09-11,44,2587960,177,2456939,91,2070933
nation,Wales,W92000004,2022-09-10,129,2587916,525,2456762,97,2070842
nation,Wales,W92000004,2022-09-09,25,2587787,38,2456237,71,2070745
nation,Wales,W92000004,2022-09-08,0,2587762,21,2456199,150,2070674
nation,Wales,W92000004,2022-09-07,35,2587775,40,2456178,107,2070524
nation,Wales,W92000004,2022-09-06,24,2587740,25,2456138,115,2070417
nation,Wales,W92000004,2022-09-05,21,2587716,5,2456113,96,2070302
nation,Wales,W92000004,2022-09-04,16,2587695,32,2456108,136,2070206
nation,Wales,W92000004,2022-09-03,65,2587679,558,2456076,78,2070070
nation,Wales,W92000004,2022-09-02,23,2587614,44,2455518,77,2069992
nation,Wales,W92000004,2022-09-01,0,2587591,7,2455474,146,2069915
nation,Wales,W92000004,2022-08-31,242,2587609,533,2455467,250,2069769
nation,Wales,W92000004,2022-08-30,106,2587367,811,2454934,124,2069519
nation,Wales,W92000004,2022-08-29,0,2587261,2,2454123,6,2069395
nation,Wales,W92000004,2022-08-28,78,2587261,61,2454121,32,2069389
nation,Wales,W92000004,2022-08-27,103,2587183,289,2454060,55,2069357
nation,Wales,W92000004,2022-08-26,196,2587080,196,2453771,238,2069302
nation,Wales,W92000004,2022-08-25,342,2586884,332,2453575,178,2069064
nation,Wales,W92000004,2022-08-24,119,2586542,372,2453243,260,2068886
nation,Wales,W92000004,2022-08-23,283,2586423,820,2452871,102,2068626
nation,Wales,W92000004,2022-08-22,111,2586140,355,2452051,235,2068524
nation,Wales,W92000004,2022-08-21,123,2586029,146,2451696,135,2068289
nation,Wales,W92000004,2022-08-20,267,2585906,300,2451550,131,2068154
nation,Wales,W92000004,2022-08-19,137,2585639,154,2451250,223,2068023
nation,Wales,W92000004,2022-08-18,128,2585502,277,2451096,386,2067800
nation,Wales,W92000004,2022-08-17,176,2585374,251,2450819,302,2067414
nation,Wales,W92000004,2022-08-16,281,2585198,515,2450568,186,2067112
nation,Wales,W92000004,2022-08-15,175,2584917,290,2450053,228,2066926
nation,Wales,W92000004,2022-08-14,90,2584742,201,2449763,60,2066698
nation,Wales,W92000004,2022-08-13,22,2584652,31,2449562,43,2066638
nation,Wales,W92000004,2022-08-12,168,2584630,293,2449531,213,2066595
nation,Wales,W92000004,2022-08-11,12,2584462,323,2449238,347,2066382
nation,Wales,W92000004,2022-08-10,193,2584450,401,2448915,310,2066035
nation,Wales,W92000004,2022-08-09,262,2584257,799,2448514,189,2065725
nation,Wales,W92000004,2022-08-08,186,2583995,458,2447715,265,2065536
nation,Wales,W92000004,2022-08-07,191,2583809,268,2447257,82,2065271
nation,Wales,W92000004,2022-08-06,221,2583618,703,2446989,120,2065189
nation,Wales,W92000004,2022-08-05,207,2583397,399,2446286,221,2065069
nation,Wales,W92000004,2022-08-04,0,2583190,96,2445887,213,2064848
nation,Wales,W92000004,2022-08-03,202,2583725,525,2445791,321,2064635
nation,Wales,W92000004,2022-08-02,359,2583523,1117,2445266,147,2064314
nation,Wales,W92000004,2022-08-01,216,2583164,577,2444149,250,2064167
nation,Wales,W92000004,2022-07-31,281,2582948,416,2443572,77,2063917
nation,Wales,W92000004,2022-07-30,242,2582667,678,2443156,161,2063840
nation,Wales,W92000004,2022-07-29,168,2582425,414,2442478,247,2063679
nation,Wales,W92000004,2022-07-28,386,2582257,499,2442064,437,2063432
nation,Wales,W92000004,2022-07-27,332,2581871,410,2441565,282,2062995
nation,Wales,W92000004,2022-07-26,560,2581539,832,2441155,183,2062713
nation,Wales,W92000004,2022-07-25,287,2580979,464,2440323,213,2062530
nation,Wales,W92000004,2022-07-24,352,2580692,357,2439859,107,2062317
nation,Wales,W92000004,2022-07-23,357,2580340,735,2439502,149,2062210
nation,Wales,W92000004,2022-07-22,212,2579983,413,2438767,239,2062061
nation,Wales,W92000004,2022-07-21,325,2579771,472,2438354,485,2061822
nation,Wales,W92000004,2022-07-20,349,2579446,440,2437882,423,2061337
nation,Wales,W92000004,2022-07-19,123,2579097,478,2437442,410,2060914
nation,Wales,W92000004,2022-07-18,102,2578974,354,2436964,410,2060504
nation,Wales,W92000004,2022-07-17,157,2578872,476,2436610,187,2060094
nation,Wales,W92000004,2022-07-16,260,2578715,799,2436134,146,2059907
nation,Wales,W92000004,2022-07-15,63,2578455,158,2435335,346,2059761
nation,Wales,W92000004,2022-07-14,98,2578392,350,2435177,761,2059415
nation,Wales,W92000004,2022-07-13,97,2578294,256,2434827,504,2058654
nation,Wales,W92000004,2022-07-12,261,2578197,487,2434571,464,2058150
nation,Wales,W92000004,2022-07-11,115,2577936,202,2434084,343,2057686
nation,Wales,W92000004,2022-07-10,514,2577821,433,2433882,144,2057343
nation,Wales,W92000004,2022-07-09,550,2577307,534,2433449,253,2057199
nation,Wales,W92000004,2022-07-08,72,2576757,207,2432915,411,2056946
nation,Wales,W92000004,2022-07-07,0,2576685,332,2432708,847,2056535
nation,Wales,W92000004,2022-07-06,89,2576689,214,2432376,375,2055688
nation,Wales,W92000004,2022-07-05,333,2576600,332,2432162,556,2055313
nation,Wales,W92000004,2022-07-04,178,2576267,225,2431830,526,2054757
nation,Wales,W92000004,2022-07-03,300,2576089,983,2431605,248,2054231
nation,Wales,W92000004,2022-07-02,600,2575789,1712,2430622,375,2053983
nation,Wales,W92000004,2022-07-01,206,2575189,169,2428910,656,2053608
nation,Wales,W92000004,2022-06-30,449,2574983,258,2428741,603,2052952
nation,Wales,W92000004,2022-06-29,375,2574534,180,2428483,454,2052349
nation,Wales,W92000004,2022-06-28,627,2574159,472,2428303,405,2051895
nation,Wales,W92000004,2022-06-27,459,2573532,279,2427831,436,2051490
nation,Wales,W92000004,2022-06-26,1028,2573073,790,2427552,282,2051054
nation,Wales,W92000004,2022-06-25,1104,2572045,486,2426762,348,2050772
nation,Wales,W92000004,2022-06-24,389,2570941,216,2426276,527,2050424
nation,Wales,W92000004,2022-06-23,495,2570552,453,2426060,570,2049897
nation,Wales,W92000004,2022-06-22,575,2570057,190,2425607,504,2049327
nation,Wales,W92000004,2022-06-21,773,2569482,426,2425417,400,2048823
nation,Wales,W92000004,2022-06-20,466,2568709,170,2424991,343,2048423
nation,Wales,W92000004,2022-06-19,360,2568243,476,2424821,266,2048080
nation,Wales,W92000004,2022-06-18,494,2567883,330,2424345,326,2047814
nation,Wales,W92000004,2022-06-17,98,2567389,122,2424015,373,2047488
nation,Wales,W92000004,2022-06-16,129,2567291,309,2423893,684,2047115
nation,Wales,W92000004,2022-06-15,205,2567162,130,2423584,410,2046431
nation,Wales,W92000004,2022-06-14,474,2566957,206,2423454,552,2046021
nation,Wales,W92000004,2022-06-13,347,2566483,183,2423248,344,2045469
nation,Wales,W92000004,2022-06-12,383,2566136,450,2423065,327,2045125
nation,Wales,W92000004,2022-06-11,867,2565753,456,2422615,207,2044798
nation,Wales,W92000004,2022-06-10,146,2564886,169,2422159,409,2044591
nation,Wales,W92000004,2022-06-09,145,2564740,411,2421990,575,2044182
nation,Wales,W92000004,2022-06-08,262,2564595,159,2421579,361,2043607
nation,Wales,W92000004,2022-06-07,687,2564333,160,2421420,312,2043246
nation,Wales,W92000004,2022-06-06,280,2563646,224,2421260,426,2042934
nation,Wales,W92000004,2022-06-05,55,2563366,101,2421036,35,2042508
nation,Wales,W92000004,2022-06-04,3,2563311,4,2420935,20,2042473
nation,Wales,W92000004,2022-06-03,0,2563308,0,2420931,1,2042453
nation,Wales,W92000004,2022-06-02,331,2563308,196,2420931,592,2042452
nation,Wales,W92000004,2022-06-01,0,2562977,30,2420735,135,2041860
nation,Wales,W92000004,2022-05-31,533,2562990,211,2420705,684,2041725
nation,Wales,W92000004,2022-05-30,450,2562457,329,2420494,723,2041041
nation,Wales,W92000004,2022-05-29,261,2562007,209,2420165,294,2040318
nation,Wales,W92000004,2022-05-28,915,2561746,195,2419956,321,2040024
nation,Wales,W92000004,2022-05-27,135,2560831,144,2419761,603,2039703
nation,Wales,W92000004,2022-05-26,0,2560696,0,2419617,335,2039100
nation,Wales,W92000004,2022-05-25,80,2561155,123,2419637,649,2038765
nation,Wales,W92000004,2022-05-24,348,2561075,105,2419514,442,2038116
nation,Wales,W92000004,2022-05-23,104,2560727,194,2419409,507,2037674
nation,Wales,W92000004,2022-05-22,132,2560623,267,2419215,262,2037167
nation,Wales,W92000004,2022-05-21,1100,2560491,215,2418948,418,2036905
nation,Wales,W92000004,2022-05-20,197,2559391,233,2418733,792,2036487
nation,Wales,W92000004,2022-05-19,193,2559194,430,2418500,905,2035695
nation,Wales,W92000004,2022-05-18,111,2559001,149,2418070,547,2034790
nation,Wales,W92000004,2022-05-17,389,2558890,162,2417921,439,2034243
nation,Wales,W92000004,2022-05-16,182,2558501,194,2417759,658,2033804
nation,Wales,W92000004,2022-05-15,289,2558319,256,2417565,324,2033146
nation,Wales,W92000004,2022-05-14,1329,2558030,292,2417309,235,2032822
nation,Wales,W92000004,2022-05-13,376,2556701,131,2417017,585,2032587
nation,Wales,W92000004,2022-05-12,377,2556325,383,2416886,762,2032002
nation,Wales,W92000004,2022-05-11,417,2555948,250,2416503,754,2031240
nation,Wales,W92000004,2022-05-10,734,2555531,229,2416253,445,2030486
nation,Wales,W92000004,2022-05-09,433,2554797,227,2416024,561,2030041
nation,Wales,W92000004,2022-05-08,513,2554364,202,2415797,355,2029480
nation,Wales,W92000004,2022-05-07,1645,2553851,309,2415595,388,2029125
nation,Wales,W92000004,2022-05-06,355,2552206,185,2415286,628,2028737
nation,Wales,W92000004,2022-05-05,379,2551851,554,2415101,815,2028109
nation,Wales,W92000004,2022-05-04,265,2551472,248,2414547,844,2027294
nation,Wales,W92000004,2022-05-03,872,2551207,383,2414299,857,2026450
nation,Wales,W92000004,2022-05-02,421,2550335,52,2413916,121,2025593
nation,Wales,W92000004,2022-05-01,359,2549914,157,2413864,337,2025472
nation,Wales,W92000004,2022-04-30,609,2549555,462,2413707,411,2025135
nation,Wales,W92000004,2022-04-29,427,2548946,259,2413245,814,2024724
nation,Wales,W92000004,2022-04-28,1682,2548519,1753,2412986,1538,2023910
nation,Wales,W92000004,2022-04-27,287,2546837,258,2411233,761,2022372
nation,Wales,W92000004,2022-04-26,851,2546550,374,2410975,694,2021611
nation,Wales,W92000004,2022-04-25,571,2545699,383,2410601,847,2020917
nation,Wales,W92000004,2022-04-24,482,2545128,256,2410218,626,2020070
nation,Wales,W92000004,2022-04-23,1033,2544646,343,2409962,646,2019444
nation,Wales,W92000004,2022-04-22,680,2543613,456,2409619,937,2018798
nation,Wales,W92000004,2022-04-21,777,2542933,664,2409163,1522,2017861
nation,Wales,W92000004,2022-04-20,504,2542156,451,2408499,1126,2016339
nation,Wales,W92000004,2022-04-19,841,2541652,636,2408048,1083,2015213
nation,Wales,W92000004,2022-04-18,12,2540811,27,2407412,53,2014130
nation,Wales,W92000004,2022-04-17,6,2540799,32,2407385,46,2014077
nation,Wales,W92000004,2022-04-16,242,2540793,122,2407353,180,2014031
nation,Wales,W92000004,2022-04-15,295,2540551,123,2407231,186,2013851
nation,Wales,W92000004,2022-04-14,668,2540256,767,2407108,1079,2013665
nation,Wales,W92000004,2022-04-13,528,2539588,296,2406341,979,2012586
nation,Wales,W92000004,2022-04-12,588,2539060,450,2406045,808,2011607
nation,Wales,W92000004,2022-04-11,589,2538472,414,2405595,1008,2010799
